ZipCode,StateName,CountyName,City,latitude,longitude
32336,Florida,Taylor,Lamont,30.3772,-83.8129
32348,Florida,Taylor,Perry,29.9665,-83.6594
32359,Florida,Taylor,Steinhatchee,29.6739,-83.3723
32347,Florida,Taylor,Perry,30.1668,-83.616
32058,Florida,Union,Lawtey,30.0472,-82.1055
32697,Florida,Union,Worthington springs,29.9315,-82.4255
32083,Florida,Union,Raiford,30.0704,-82.2001
32054,Florida,Union,Lake butler,30.0035,-82.3828
32170,Florida,Volusia,New smyrna beach,29.0258,-80.927
32117,Florida,Volusia,Daytona beach,29.2353,-81.0658
32119,Florida,Volusia,Daytona beach,29.16,-81.0269
32713,Florida,Volusia,Debary,28.8846,-81.3065
32180,Florida,Volusia,Pierson,29.2226,-81.4353
32126,Florida,Volusia,Daytona beach,29.2108,-81.0228
32759,Florida,Volusia,Oak hill,28.87,-80.8551
32130,Florida,Volusia,De leon springs,29.1166,-81.3488
32121,Florida,Volusia,Daytona beach,29.2108,-81.0228
32122,Florida,Volusia,Daytona beach,29.2108,-81.0228
32127,Florida,Volusia,Port orange,29.1383,-80.9956
32118,Florida,Volusia,Daytona beach,29.2219,-81.0095
32724,Florida,Volusia,Deland,29.0422,-81.2863
32114,Florida,Volusia,Daytona beach,29.2012,-81.0371
32141,Florida,Volusia,Edgewater,28.9455,-80.8969
32169,Florida,Volusia,New smyrna beach,29.0172,-80.8885
32128,Florida,Volusia,Port orange,29.1383,-80.9956
32753,Florida,Volusia,Debary,28.883,-81.3087
32175,Florida,Volusia,Ormond beach,29.2858,-81.0559
32723,Florida,Volusia,Deland,29.0275,-81.3068
32706,Florida,Volusia,Cassadaga,28.9664,-81.2371
32124,Florida,Volusia,Daytona beach,29.1419,-81.1402
32173,Florida,Volusia,Ormond beach,29.2858,-81.0559
32105,Florida,Volusia,Barberville,29.2005,-81.4065
32136,Florida,Volusia,Flagler beach,29.475,-81.1303
32764,Florida,Volusia,Osteen,28.8426,-81.1562
32721,Florida,Volusia,Deland,28.9973,-81.2995
32174,Florida,Volusia,Ormond beach,29.2833,-81.0882
32176,Florida,Volusia,Ormond beach,29.3222,-81.0584
32132,Florida,Volusia,Edgewater,28.9818,-80.9103
32754,Florida,Volusia,Mims,28.6974,-80.8663
32115,Florida,Volusia,Daytona beach,29.2108,-81.0228
32102,Florida,Volusia,Astor,29.165,-81.5399
32728,Florida,Volusia,Deltona,29.0227,-81.1722
32168,Florida,Volusia,New smyrna beach,29.0247,-80.9584
32190,Florida,Volusia,Seville,29.3201,-81.5279
32763,Florida,Volusia,Orange city,28.9453,-81.2995
32738,Florida,Volusia,Deltona,28.9093,-81.1922
32774,Florida,Volusia,Orange city,28.9489,-81.2987
32120,Florida,Volusia,Daytona beach,29.2108,-81.0228
32125,Florida,Volusia,Daytona beach,29.2108,-81.0228
32198,Florida,Volusia,Daytona beach,29.2108,-81.0228
32129,Florida,Volusia,Port orange,29.1372,-81.0241
32720,Florida,Volusia,Deland,29.0266,-81.3349
32725,Florida,Volusia,Deltona,28.8989,-81.2473
32732,Florida,Volusia,Geneva,28.7503,-81.1114
32744,Florida,Volusia,Lake helen,28.9806,-81.2334
32112,Florida,Volusia,Crescent city,29.4272,-81.5579
32739,Florida,Volusia,Deltona,29.0227,-81.1722
32326,Florida,Wakulla,Crawfordville,30.176,-84.3752
32358,Florida,Wakulla,Sopchoppy,30.0714,-84.4549
32327,Florida,Wakulla,Crawfordville,30.2108,-84.3205
32346,Florida,Wakulla,Panacea,30.0153,-84.3912
32355,Florida,Wakulla,Saint marks,30.1631,-84.2083
32455,Florida,Walton,Ponce de leon,30.7041,-85.9546
32539,Florida,Walton,Crestview,30.7773,-86.4832
32578,Florida,Walton,Niceville,30.5169,-86.4822
32459,Florida,Walton,Santa rosa beach,30.3659,-86.2458
32538,Florida,Walton,Paxton,30.9709,-86.3111
32461,Florida,Walton,Inlet beach,30.2835,-86.0305
32464,Florida,Walton,Westville,30.8747,-85.913
32462,Florida,Walton,Vernon,30.6267,-85.7553
32407,Florida,Walton,Panama city beach,30.2007,-85.8136
32435,Florida,Walton,Defuniak springs,30.721,-86.1152
32433,Florida,Walton,Defuniak springs,30.8494,-86.2023
32550,Florida,Walton,Miramar beach,30.385,-86.3473
32422,Florida,Walton,Argyle,30.7056,-86.0314
32439,Florida,Walton,Freeport,30.4896,-86.1684
32567,Florida,Walton,Laurel hill,30.9524,-86.4003
32428,Florida,Washington,Chipley,30.7107,-85.5486
32420,Florida,Washington,Alford,30.6412,-85.3756
32437,Florida,Washington,Ebro,30.4352,-85.8881
32438,Florida,Washington,Fountain,30.4753,-85.4293
32431,Florida,Washington,Cottondale,30.8004,-85.3847
32427,Florida,Washington,Caryville,30.7123,-85.8014
32425,Florida,Washington,Bonifay,30.8464,-85.69
32466,Florida,Washington,Youngstown,30.3269,-85.5169
32463,Florida,Washington,Wausau,30.6321,-85.5888
31557,Georgia,Appling,Patterson,31.3903,-82.1274
31513,Georgia,Appling,Baxley,31.7837,-82.3486
31518,Georgia,Appling,Bristol,31.4833,-82.215
31539,Georgia,Appling,Hazlehurst,31.8606,-82.5909
31560,Georgia,Appling,Screven,31.5168,-82.0397
31563,Georgia,Appling,Surrency,31.6489,-82.1982
31555,Georgia,Appling,Odum,31.6999,-81.9943
30233,Georgia,Appling,Jackson,33.282,-83.9784
31510,Georgia,Appling,Alma,31.5465,-82.4633
31552,Georgia,Atkinson,Millwood,31.2506,-82.6441
31624,Georgia,Atkinson,Axson,31.3035,-82.7319
31642,Georgia,Atkinson,Pearson,31.3106,-82.8591
31650,Georgia,Atkinson,Willacoochee,31.3455,-83.0449
31635,Georgia,Atkinson,Lakeland,31.0381,-83.0889
31551,Georgia,Bacon,Mershon,31.4783,-82.217
31554,Georgia,Bacon,Nicholls,31.4498,-82.6032
39841,Georgia,Baker,Damascus,31.2984,-84.7175
31721,Georgia,Baker,Albany,31.5105,-84.3087
39862,Georgia,Baker,Leary,31.4849,-84.5128
39870,Georgia,Baker,Newton,31.3164,-84.3367
39813,Georgia,Baker,Arlington,31.442,-84.7241
39837,Georgia,Baker,Colquitt,31.173,-84.731
31033,Georgia,Baldwin,Haddock,33.0519,-83.4312
31031,Georgia,Baldwin,Gordon,32.8813,-83.3029
31059,Georgia,Baldwin,Milledgeville,33.0846,-83.238
31062,Georgia,Baldwin,Milledgeville,33.0491,-83.2174
31034,Georgia,Baldwin,Hardwick,33.0227,-83.247
31061,Georgia,Baldwin,Milledgeville,33.08,-83.2379
31082,Georgia,Baldwin,Sandersville,32.975,-82.8406
31087,Georgia,Baldwin,Sparta,33.2571,-83.0892
30511,Georgia,Banks,Baldwin,34.4574,-83.476
30510,Georgia,Banks,Alto,34.4591,-83.602
30529,Georgia,Banks,Commerce,34.2134,-83.448
30558,Georgia,Banks,Maysville,34.2529,-83.5616
30633,Georgia,Banks,Danielsville,34.1708,-83.2758
30543,Georgia,Banks,Gillsville,34.3001,-83.6757
30521,Georgia,Banks,Carnesville,34.3631,-83.2547
30547,Georgia,Banks,Homer,34.3563,-83.4974
30577,Georgia,Banks,Toccoa,34.5665,-83.3114
30530,Georgia,Banks,Commerce,34.1683,-83.4022
30554,Georgia,Banks,Lula,34.3876,-83.6663
30548,Georgia,Barrow,Hoschton,34.0866,-83.7803
30620,Georgia,Barrow,Bethlehem,33.9261,-83.7282
30011,Georgia,Barrow,Auburn,34.0191,-83.8261
30622,Georgia,Barrow,Bogart,33.934,-83.5055
30656,Georgia,Barrow,Monroe,33.8386,-83.7104
30517,Georgia,Barrow,Braselton,34.1389,-83.7812
30680,Georgia,Barrow,Winder,33.9985,-83.7115
30666,Georgia,Barrow,Statham,33.9602,-83.5893
30123,Georgia,Bartow,Cassville,34.2442,-84.8457
30137,Georgia,Bartow,Emerson,34.12,-84.757
30178,Georgia,Bartow,Taylorsville,34.1229,-84.9739
30171,Georgia,Bartow,Rydal,34.3379,-84.7376
30102,Georgia,Bartow,Acworth,34.0707,-84.5894
30103,Georgia,Bartow,Adairsville,34.3595,-84.9176
30184,Georgia,Bartow,White,34.2717,-84.7383
30101,Georgia,Bartow,Acworth,34.0756,-84.6477
30104,Georgia,Bartow,Aragon,34.0666,-85.0696
30139,Georgia,Bartow,Fairmount,34.4362,-84.6999
30161,Georgia,Bartow,Rome,34.2507,-85.1465
30145,Georgia,Bartow,Kingston,34.2501,-84.9973
30183,Georgia,Bartow,Waleska,34.3217,-84.562
30120,Georgia,Bartow,Cartersville,34.187,-84.8204
30121,Georgia,Bartow,Cartersville,34.2079,-84.7673
31001,Georgia,Ben Hill,Abbeville,31.9648,-83.3068
31798,Georgia,Ben Hill,Wray,31.5952,-83.1075
31079,Georgia,Ben Hill,Rochelle,31.9491,-83.445
31750,Georgia,Ben Hill,Fitzgerald,31.7248,-83.2495
31783,Georgia,Ben Hill,Rebecca,31.7979,-83.5235
31622,Georgia,Berrien,Alapaha,31.394,-83.2132
31774,Georgia,Berrien,Ocilla,31.5929,-83.2565
31637,Georgia,Berrien,Lenox,31.2664,-83.4481
31645,Georgia,Berrien,Ray city,31.0825,-83.2143
31639,Georgia,Berrien,Nashville,31.2074,-83.2319
31749,Georgia,Berrien,Enigma,31.3736,-83.3552
31794,Georgia,Berrien,Tifton,31.4639,-83.4999
31211,Georgia,Bibb,Macon,32.8869,-83.6021
31203,Georgia,Bibb,Macon,32.8067,-83.6913
31213,Georgia,Bibb,Macon,32.8393,-83.6388
31208,Georgia,Bibb,Macon,32.8067,-83.6913
31201,Georgia,Bibb,Macon,32.8095,-83.6168
31216,Georgia,Bibb,Macon,32.7486,-83.7477
31220,Georgia,Bibb,Macon,32.8595,-83.802
31207,Georgia,Bibb,Macon,32.8304,-83.6486
31206,Georgia,Bibb,Macon,32.7914,-83.679
31205,Georgia,Bibb,Macon,32.8067,-83.6913
31209,Georgia,Bibb,Macon,32.8067,-83.6913
31066,Georgia,Bibb,Musella,32.8202,-84.0456
31204,Georgia,Bibb,Macon,32.8424,-83.6766
31217,Georgia,Bibb,Macon,32.8118,-83.565
31020,Georgia,Bibb,Dry branch,32.7151,-83.4558
31052,Georgia,Bibb,Lizella,32.7773,-83.825
31221,Georgia,Bibb,Macon,32.8407,-83.6324
31295,Georgia,Bibb,Macon,32.8102,-83.569
31210,Georgia,Bibb,Macon,32.8926,-83.7455
31036,Georgia,Bleckley,Hawkinsville,32.2778,-83.4948
31022,Georgia,Bleckley,Dudley,32.5259,-83.0899
31014,Georgia,Bleckley,Cochran,32.3981,-83.3229
31012,Georgia,Bleckley,Chester,32.3982,-83.174
31017,Georgia,Bleckley,Danville,32.6057,-83.2454
31065,Georgia,Bleckley,Montrose,32.5619,-83.1601
31543,Georgia,Brantley,Hortense,31.3199,-81.9596
31542,Georgia,Brantley,Hoboken,31.1431,-82.1207
31537,Georgia,Brantley,Folkston,30.8508,-82.0116
31565,Georgia,Brantley,Waverly,31.0427,-81.5697
31503,Georgia,Brantley,Waycross,31.2137,-82.3557
31566,Georgia,Brantley,Waynesville,31.2448,-81.8039
31553,Georgia,Brantley,Nahunta,31.1827,-81.9722
31625,Georgia,Brooks,Barney,31.0074,-83.5219
31778,Georgia,Brooks,Pavo,30.9401,-83.7409
31788,Georgia,Brooks,Moultrie,31.0855,-83.6821
31638,Georgia,Brooks,Morven,30.9416,-83.4993
31629,Georgia,Brooks,Dixie,30.7722,-83.6792
31602,Georgia,Brooks,Valdosta,30.8931,-83.3278
31643,Georgia,Brooks,Quitman,30.7797,-83.5567
31626,Georgia,Brooks,Boston,30.7855,-83.7971
31302,Georgia,Bryan,Bloomingdale,32.1177,-81.3085
31308,Georgia,Bryan,Ellabell,32.1273,-81.4983
31321,Georgia,Bryan,Pembroke,32.1812,-81.6656
31324,Georgia,Bryan,Richmond hill,31.8962,-81.294
30460,Georgia,Bulloch,Statesboro,32.4179,-81.7823
30450,Georgia,Bulloch,Portal,32.555,-81.9123
30452,Georgia,Bulloch,Register,32.3382,-81.8728
30471,Georgia,Bulloch,Twin city,32.6129,-82.1979
30417,Georgia,Bulloch,Claxton,32.165,-81.908
30439,Georgia,Bulloch,Metter,32.401,-82.0607
30459,Georgia,Bulloch,Statesboro,32.447,-81.7777
30458,Georgia,Bulloch,Statesboro,32.4408,-81.774
30415,Georgia,Bulloch,Brooklet,32.294,-81.628
30425,Georgia,Bulloch,Garfield,32.6549,-82.1002
30461,Georgia,Bulloch,Statesboro,32.45,-81.7158
30426,Georgia,Burke,Girard,33.0437,-81.7106
30442,Georgia,Burke,Millen,32.7877,-81.9618
30815,Georgia,Burke,Hephzibah,33.3433,-82.0887
30434,Georgia,Burke,Louisville,33.0163,-82.3836
30456,Georgia,Burke,Sardis,32.9809,-81.773
30805,Georgia,Burke,Blythe,33.2941,-82.203
30830,Georgia,Burke,Waynesboro,33.1013,-81.9908
30441,Georgia,Burke,Midville,32.8638,-82.2042
30816,Georgia,Burke,Keysville,33.1719,-82.1834
30223,Georgia,Butts,Griffin,33.2549,-84.2728
30234,Georgia,Butts,Jenkinsburg,33.3224,-84.0287
30224,Georgia,Butts,Griffin,33.2404,-84.2734
31029,Georgia,Butts,Forsyth,33.0508,-83.9362
30216,Georgia,Butts,Flovilla,33.25,-83.9079
30248,Georgia,Butts,Locust grove,33.3449,-84.0982
39840,Georgia,Calhoun,Cuthbert,31.7706,-84.7936
39866,Georgia,Calhoun,Morgan,31.5374,-84.5994
39842,Georgia,Calhoun,Dawson,31.7703,-84.5238
39846,Georgia,Calhoun,Edison,31.5607,-84.7381
39886,Georgia,Calhoun,Shellman,31.7608,-84.6092
31548,Georgia,Camden,Kingsland,30.7977,-81.7075
31568,Georgia,Camden,White oak,30.9952,-81.7782
31569,Georgia,Camden,Woodbine,30.9437,-81.6783
31558,Georgia,Camden,Saint marys,30.7305,-81.5465
31547,Georgia,Camden,Kings bay,30.7906,-81.5607
30420,Georgia,Candler,Cobbtown,32.2642,-82.1333
30451,Georgia,Candler,Pulaski,32.3902,-81.9568
30179,Georgia,Carroll,Temple,33.7677,-85.0133
30185,Georgia,Carroll,Whitesburg,33.5111,-84.9254
30108,Georgia,Carroll,Bowdon,33.5373,-85.2533
30118,Georgia,Carroll,Carrollton,33.5712,-85.0961
30187,Georgia,Carroll,Winston,33.6634,-84.8639
30150,Georgia,Carroll,Mount zion,33.643,-85.1818
30112,Georgia,Carroll,Carrollton,33.5809,-85.0792
30180,Georgia,Carroll,Villa rica,33.7173,-84.9297
30109,Georgia,Carroll,Bowdon junction,33.6534,-85.1362
30110,Georgia,Carroll,Bremen,33.7309,-85.1286
30116,Georgia,Carroll,Carrollton,33.6045,-85.0499
30170,Georgia,Carroll,Roopville,33.4322,-85.1671
30119,Georgia,Carroll,Carrollton,33.6189,-85.0736
30117,Georgia,Carroll,Carrollton,33.5798,-85.0812
30182,Georgia,Carroll,Waco,33.684,-85.2197
30707,Georgia,Catoosa,Chickamauga,34.858,-85.3221
30741,Georgia,Catoosa,Rossville,34.9535,-85.2968
30736,Georgia,Catoosa,Ringgold,34.9205,-85.1549
30710,Georgia,Catoosa,Cohutta,34.9326,-84.9458
30742,Georgia,Catoosa,Fort oglethorpe,34.9506,-85.2432
30755,Georgia,Catoosa,Tunnel hill,34.8541,-85.0468
30739,Georgia,Catoosa,Rock spring,34.8065,-85.2415
30726,Georgia,Catoosa,Graysville,34.9765,-85.1413
31631,Georgia,Charlton,Fargo,30.6819,-82.5665
31562,Georgia,Charlton,Saint george,30.5224,-82.0376
31408,Georgia,Chatham,Savannah,32.1082,-81.1746
31411,Georgia,Chatham,Savannah,31.9268,-81.0381
31410,Georgia,Chatham,Savannah,32.0175,-80.997
31420,Georgia,Chatham,Savannah,31.9714,-81.0716
31312,Georgia,Chatham,Guyton,32.314,-81.3896
31322,Georgia,Chatham,Pooler,32.1149,-81.252
31328,Georgia,Chatham,Tybee island,32.0068,-80.8509
31415,Georgia,Chatham,Savannah,32.0753,-81.1289
31414,Georgia,Chatham,Savannah,31.9714,-81.0716
31403,Georgia,Chatham,Savannah,31.9714,-81.0716
31401,Georgia,Chatham,Savannah,32.0749,-81.0883
31404,Georgia,Chatham,Savannah,32.0543,-81.0492
31407,Georgia,Chatham,Port wentworth,32.1491,-81.1632
31405,Georgia,Chatham,Savannah,32.0391,-81.1242
31416,Georgia,Chatham,Savannah,32.0053,-81.0477
31409,Georgia,Chatham,Savannah,32.0093,-81.157
31418,Georgia,Chatham,Savannah,31.9714,-81.0716
31402,Georgia,Chatham,Savannah,32.0835,-81.0998
31406,Georgia,Chatham,Savannah,31.989,-81.0979
31419,Georgia,Chatham,Savannah,31.9959,-81.2358
31421,Georgia,Chatham,Savannah,31.9714,-81.0716
31412,Georgia,Chatham,Savannah,32.0835,-81.0998
31905,Georgia,Chattahoochee,Fort benning,32.3923,-84.9315
31805,Georgia,Chattahoochee,Cusseta,32.299,-84.7645
31995,Georgia,Chattahoochee,Fort benning,32.4958,-84.964
30105,Georgia,Chattooga,Armuchee,34.4411,-85.1843
30165,Georgia,Chattooga,Rome,34.2837,-85.2231
30730,Georgia,Chattooga,Lyerly,34.403,-85.4038
30731,Georgia,Chattooga,Menlo,34.5864,-85.4774
30753,Georgia,Chattooga,Trion,34.5468,-85.3112
30747,Georgia,Chattooga,Summerville,34.4859,-85.3362
30534,Georgia,Cherokee,Dawsonville,34.4537,-84.155
30107,Georgia,Cherokee,Ball ground,34.3393,-84.3758
30188,Georgia,Cherokee,Woodstock,34.106,-84.5117
30075,Georgia,Cherokee,Roswell,34.0408,-84.3859
30169,Georgia,Cherokee,Canton,34.234,-84.4904
30151,Georgia,Cherokee,Nelson,34.382,-84.371
30028,Georgia,Cherokee,Cumming,34.2897,-84.1796
30114,Georgia,Cherokee,Canton,34.2505,-84.4909
30189,Georgia,Cherokee,Woodstock,34.1281,-84.5717
30115,Georgia,Cherokee,Canton,34.1993,-84.4199
30142,Georgia,Cherokee,Holly springs,34.174,-84.5013
30040,Georgia,Cherokee,Cumming,34.2321,-84.158
30066,Georgia,Cherokee,Marietta,34.0378,-84.5038
30143,Georgia,Cherokee,Jasper,34.462,-84.4759
30004,Georgia,Cherokee,Alpharetta,34.1124,-84.302
30146,Georgia,Cherokee,Lebanon,34.2429,-84.4583
30604,Georgia,Clarke,Athens,33.9443,-83.3891
30603,Georgia,Clarke,Athens,33.9609,-83.3779
30607,Georgia,Clarke,Athens,34.007,-83.4278
30683,Georgia,Clarke,Winterville,33.9543,-83.2906
30605,Georgia,Clarke,Athens,33.9321,-83.3525
30606,Georgia,Clarke,Athens,33.9461,-83.418
30602,Georgia,Clarke,Athens,33.9433,-83.3724
30608,Georgia,Clarke,Athens,33.9443,-83.3891
30601,Georgia,Clarke,Athens,33.9761,-83.3632
30646,Georgia,Clarke,Hull,34.0478,-83.311
30609,Georgia,Clarke,Athens,33.9464,-83.3774
39854,Georgia,Clay,Georgetown,31.8854,-85.1059
39867,Georgia,Clay,Morris,31.8343,-84.9255
39824,Georgia,Clay,Bluffton,31.52,-84.867
39823,Georgia,Clay,Blakely,31.3791,-84.9353
39836,Georgia,Clay,Coleman,31.6726,-84.8903
39851,Georgia,Clay,Fort gaines,31.6264,-85.0548
30236,Georgia,Clayton,Jonesboro,33.5242,-84.359
30296,Georgia,Clayton,Riverdale,33.5667,-84.4364
30250,Georgia,Clayton,Lovejoy,33.4429,-84.3136
30273,Georgia,Clayton,Rex,33.5808,-84.2782
30354,Georgia,Clayton,Atlanta,33.6675,-84.3896
30228,Georgia,Clayton,Hampton,33.4124,-84.2947
30274,Georgia,Clayton,Riverdale,33.5531,-84.4003
30294,Georgia,Clayton,Ellenwood,33.6166,-84.2939
30298,Georgia,Clayton,Forest park,33.5007,-84.3513
30337,Georgia,Clayton,Atlanta,33.6428,-84.4618
30344,Georgia,Clayton,Atlanta,33.6919,-84.448
30238,Georgia,Clayton,Jonesboro,33.4944,-84.3797
30288,Georgia,Clayton,Conley,33.6369,-84.3371
30215,Georgia,Clayton,Fayetteville,33.3943,-84.4738
30260,Georgia,Clayton,Morrow,33.5849,-84.3247
30281,Georgia,Clayton,Stockbridge,33.5633,-84.2165
30297,Georgia,Clayton,Forest park,33.6115,-84.3745
30320,Georgia,Clayton,Atlanta,33.6568,-84.4236
30287,Georgia,Clayton,Morrow,33.5007,-84.3513
30349,Georgia,Clayton,Atlanta,33.6053,-84.4813
30237,Georgia,Clayton,Jonesboro,33.5007,-84.3513
31634,Georgia,Clinch,Homerville,31.0509,-82.7613
31623,Georgia,Clinch,Argyle,31.0744,-82.644
31630,Georgia,Clinch,Du pont,30.9885,-82.8715
31649,Georgia,Clinch,Stockton,31.0229,-83.0139
30068,Georgia,Cobb,Marietta,33.9679,-84.4385
30144,Georgia,Cobb,Kennesaw,34.0287,-84.6047
30157,Georgia,Cobb,Dallas,33.9045,-84.8621
30339,Georgia,Cobb,Atlanta,33.8713,-84.4629
30069,Georgia,Cobb,Marietta,33.9125,-84.5572
30127,Georgia,Cobb,Powder springs,33.9135,-84.6859
30152,Georgia,Cobb,Kennesaw,33.9951,-84.6544
30065,Georgia,Cobb,Marietta,33.9125,-84.5572
30007,Georgia,Cobb,Marietta,33.9125,-84.5572
30008,Georgia,Cobb,Marietta,33.8972,-84.592
30168,Georgia,Cobb,Austell,33.7838,-84.5952
30081,Georgia,Cobb,Smyrna,33.8588,-84.7106
30090,Georgia,Cobb,Marietta,33.9525,-84.5471
30061,Georgia,Cobb,Marietta,33.9328,-84.556
30080,Georgia,Cobb,Smyrna,33.8796,-84.5023
30063,Georgia,Cobb,Marietta,33.9653,-84.5112
30060,Georgia,Cobb,Marietta,33.9382,-84.5403
30062,Georgia,Cobb,Marietta,34.0025,-84.4633
30082,Georgia,Cobb,Smyrna,33.8631,-84.5382
30122,Georgia,Cobb,Lithia springs,33.7655,-84.6469
30126,Georgia,Cobb,Mableton,33.8332,-84.6031
30160,Georgia,Cobb,Kennesaw,34.0177,-84.625
30067,Georgia,Cobb,Marietta,33.9282,-84.4733
31139,Georgia,Cobb,Atlanta,33.8444,-84.4741
30006,Georgia,Cobb,Marietta,33.9526,-84.5499
30064,Georgia,Cobb,Marietta,33.9343,-84.6076
30106,Georgia,Cobb,Austell,33.8369,-84.6307
30141,Georgia,Cobb,Hiram,33.8673,-84.7699
30111,Georgia,Cobb,Clarkdale,33.9125,-84.5572
30156,Georgia,Cobb,Kennesaw,34.0177,-84.625
31532,Georgia,Coffee,Denton,31.7226,-82.7526
31519,Georgia,Coffee,Broxton,31.6484,-82.905
31533,Georgia,Coffee,Douglas,31.4973,-82.8465
31535,Georgia,Coffee,Douglas,31.4551,-82.8561
31567,Georgia,Coffee,West green,31.6143,-82.7243
31534,Georgia,Coffee,Douglas,31.5088,-82.8499
31512,Georgia,Coffee,Ambrose,31.5367,-82.9976
31738,Georgia,Colquitt,Coolidge,30.9859,-83.8752
31744,Georgia,Colquitt,Doerun,31.3136,-83.9253
31775,Georgia,Colquitt,Omega,31.33,-83.5974
31773,Georgia,Colquitt,Ochlocknee,30.9742,-84.055
31776,Georgia,Colquitt,Moultrie,31.1727,-83.7924
31722,Georgia,Colquitt,Berlin,31.0682,-83.6238
31784,Georgia,Colquitt,Sale city,31.26,-84.0422
31765,Georgia,Colquitt,Meigs,31.0625,-84.0824
31768,Georgia,Colquitt,Moultrie,31.1792,-83.7641
31753,Georgia,Colquitt,Funston,31.2054,-83.8776
31789,Georgia,Colquitt,Sumner,31.513,-83.7385
31771,Georgia,Colquitt,Norman park,31.2462,-83.6549
31747,Georgia,Colquitt,Ellenton,31.1789,-83.5889
31756,Georgia,Colquitt,Hartsfield,31.2173,-83.9704
30824,Georgia,Columbia,Thomson,33.4774,-82.4942
30814,Georgia,Columbia,Harlem,33.417,-82.3097
30809,Georgia,Columbia,Evans,33.5412,-82.1398
30909,Georgia,Columbia,Augusta,33.4717,-82.0834
30802,Georgia,Columbia,Appling,33.6271,-82.2856
30907,Georgia,Columbia,Augusta,33.5229,-82.0852
30813,Georgia,Columbia,Grovetown,33.4504,-82.1982
30917,Georgia,Columbia,Augusta,33.5277,-82.2355
31647,Georgia,Cook,Sparks,31.179,-83.4476
31627,Georgia,Cook,Cecil,31.0403,-83.3915
31620,Georgia,Cook,Adel,31.1251,-83.4213
31632,Georgia,Cook,Hahira,30.9913,-83.3727
30271,Georgia,Coweta,Newnan,33.3514,-84.7561
30265,Georgia,Coweta,Newnan,33.3958,-84.7121
30217,Georgia,Coweta,Franklin,33.278,-85.134
30251,Georgia,Coweta,Luthersville,33.2101,-84.7444
30230,Georgia,Coweta,Hogansville,33.1644,-84.9309
30289,Georgia,Coweta,Turin,33.326,-84.6371
30275,Georgia,Coweta,Sargent,33.4299,-84.8744
30220,Georgia,Coweta,Grantville,33.2473,-84.835
30276,Georgia,Coweta,Senoia,33.2845,-84.5918
30268,Georgia,Coweta,Palmetto,33.5242,-84.679
30277,Georgia,Coweta,Sharpsburg,33.4013,-84.654
30229,Georgia,Coweta,Haralson,33.2322,-84.5685
30259,Georgia,Coweta,Moreland,33.2734,-84.7566
30263,Georgia,Coweta,Newnan,33.3696,-84.8194
30264,Georgia,Coweta,Newnan,33.361,-84.8142
31016,Georgia,Crawford,Culloden,32.9003,-84.0626
31078,Georgia,Crawford,Roberta,32.7222,-84.0451
31008,Georgia,Crawford,Byron,32.6181,-83.789
31030,Georgia,Crawford,Fort valley,32.5496,-83.8887
31050,Georgia,Crawford,Knoxville,32.7243,-83.9977
31072,Georgia,Crisp,Pitts,31.9425,-83.5579
31092,Georgia,Crisp,Vienna,32.0913,-83.7922
31015,Georgia,Crisp,Cordele,31.9566,-83.7835
31714,Georgia,Crisp,Ashburn,31.7059,-83.6608
31796,Georgia,Crisp,Warwick,31.831,-83.9188
31712,Georgia,Crisp,Arabi,31.8496,-83.7277
31010,Georgia,Crisp,Cordele,31.9172,-83.7854
30752,Georgia,Dade,Trenton,34.9017,-85.5171
30738,Georgia,Dade,Rising fawn,34.8139,-85.5019
30750,Georgia,Dade,Lookout mountain,34.9335,-85.3794
30757,Georgia,Dade,Wildwood,34.9779,-85.4305
30536,Georgia,Dawson,Ellijay,34.655,-84.3554
30533,Georgia,Dawson,Dahlonega,34.5299,-83.9798
30148,Georgia,Dawson,Marble hill,34.4398,-84.303
30641,Georgia,Dawson,Good hope,33.7613,-83.595
39834,Georgia,Decatur,Climax,30.8757,-84.445
39825,Georgia,Decatur,Brinson,30.9788,-84.7373
39817,Georgia,Decatur,Bainbridge,30.9381,-84.5934
39815,Georgia,Decatur,Attapulgus,30.7493,-84.4846
39818,Georgia,Decatur,Bainbridge,30.8845,-84.5655
39852,Georgia,Decatur,Fowlstown,30.8024,-84.5471
39819,Georgia,Decatur,Bainbridge,30.9039,-84.569
31730,Georgia,Decatur,Camilla,31.2199,-84.2297
39897,Georgia,Decatur,Whigham,30.8836,-84.3246
30032,Georgia,DeKalb,Decatur,33.7408,-84.2632
30319,Georgia,DeKalb,Atlanta,33.8687,-84.3351
30031,Georgia,DeKalb,Decatur,33.7748,-84.2963
31107,Georgia,DeKalb,Atlanta,33.8444,-84.4741
30083,Georgia,DeKalb,Stone mountain,33.7942,-84.2018
30326,Georgia,DeKalb,Atlanta,33.8482,-84.3582
30341,Georgia,DeKalb,Atlanta,33.8879,-84.2905
30359,Georgia,DeKalb,Atlanta,33.8913,-84.0746
30346,Georgia,DeKalb,Atlanta,33.9267,-84.3334
31119,Georgia,DeKalb,Atlanta,33.8913,-84.0746
30074,Georgia,DeKalb,Redan,33.7454,-84.1316
30033,Georgia,DeKalb,Decatur,33.8123,-84.2819
30035,Georgia,DeKalb,Decatur,33.7278,-84.2143
30039,Georgia,DeKalb,Snellville,33.8178,-84.0229
30316,Georgia,DeKalb,Atlanta,33.7217,-84.3339
